city,product_type,status,request_time,begin_trip_time,begintrip_lat,begintrip_lng,begintrip_address,dropoff_time,dropoff_lat,dropoff_lng,dropoff_address,distance,fare_currency,fare_amount
London,UberComfort,completed,2023-08-04 00:36:00,2023-08-04 01:06:00,51.5007,-0.1246,Big Ben (Elizabeth Tower),2023-08-04 01:34:00,51.5014,-0.1419,Buckingham Palace,10.41,GBP,31.02
San Francisco,UberSUV,rider_canceled,2023-09-28 19:38:00,2023-09-28 20:03:00,37.784,-122.4075,Cable Car Turnaround (Powell & Market),2023-09-28 21:03:00,37.7596,-122.4269,Mission Dolores Park,8.53,USD,25.91
Sydney,UberPool,rider_canceled,2023-12-05 14:17:00,2023-12-05 14:31:00,-33.8908,151.2743,Bondi Beach,2023-12-05 15:20:00,-33.843,151.2413,Taronga Zoo,9.55,AUD,28.06
Delhi,UberXL,completed,2023-04-22 07:47:00,2023-04-22 08:11:00,28.5245,77.1855,Qutub Minar,2023-04-22 08:39:00,28.6562,77.241,Red Fort (Lal Qila),5.16,INR,214.8
Los Angeles,UberBlack,rider_canceled,2023-05-14 10:27:00,2023-05-14 10:36:00,34.0562,-118.2365,Union Station,2023-05-14 11:14:00,34.1341,-118.3215,Hollywood Sign,12.31,USD,33.85
London,UberBlack,driver_canceled,2023-01-19 00:53:00,2023-01-19 01:04:00,51.5054,-0.0235,Canary Wharf Station,2023-01-19 01:27:00,51.5194,-0.127,British Museum,17.91,GBP,45.61
Bangalore,UberComfort,completed,2023-06-14 07:04:00,2023-06-14 07:10:00,12.8443,77.6637,Electronic City Phase 1,2023-06-14 07:28:00,12.9763,77.5929,Cubbon Park,3.81,INR,174.3
Sydney,UberComfort,driver_canceled,2023-08-13 23:55:00,2023-08-14 00:05:00,-33.8908,151.2743,Bondi Beach,2023-08-14 01:05:00,-33.883,151.207,Central Station,5.02,AUD,18.54
San Francisco,UberPool,rider_canceled,2023-01-25 23:08:00,2023-01-25 23:22:00,37.7802,-122.416,Asian Art Museum,2023-01-26 00:18:00,37.7764,-122.4346,Painted Ladies (Alamo Square),4.49,USD,17.43
Manchester,UberSelect,driver_canceled,2023-03-06 16:59:00,2023-03-06 17:11:00,53.4631,-2.2913,Old Trafford,2023-03-06 18:01:00,53.4856,-2.2449,Manchester Cathedral,7.66,GBP,24.09
Bangalore,UberComfort,rider_canceled,2023-11-12 06:07:00,2023-11-12 06:12:00,13.0465,77.6216,Manyata Tech Park,2023-11-12 06:24:00,12.9758,77.6047,MG Road Metro Station,14.11,INR,37.63
Mumbai,UberPet,completed,2023-05-27 00:22:00,2023-05-27 00:24:00,18.9543,72.812,Marine Drive (Girgaum Chowpatty),2023-05-27 01:01:00,19.0965,72.8745,Mumbai Airport T2,15.43,INR,522.9
Los Angeles,UberSelect,completed,2023-02-26 07:16:00,2023-02-26 07:23:00,34.1184,-118.3004,Griffith Observatory,2023-02-26 08:15:00,34.0094,-118.4973,Santa Monica Pier,16.07,USD,36.14
Los Angeles,UberSUV,completed,2023-05-27 15:36:00,2023-05-27 15:58:00,34.1184,-118.3004,Griffith Observatory,2023-05-27 16:48:00,34.078,-118.4741,Getty Center,15.45,USD,34.9
San Francisco,UberXL,unfulfilled,2023-12-09 17:00:00,2023-12-09 17:13:00,37.8058,-122.4228,Ghirardelli Square,2023-12-09 17:39:00,37.8024,-122.4058,Coit Tower,13.87,USD,37.13
Los Angeles,UberPet,completed,2023-04-18 03:44:00,2023-04-18 03:51:00,34.043,-118.2673,Crypto.com Arena,2023-04-18 04:25:00,34.078,-118.4741,Getty Center,4.84,USD,13.68
Manchester,UberPool,completed,2023-01-24 05:51:00,2023-01-24 05:58:00,53.4856,-2.2449,Manchester Cathedral,2023-01-24 06:43:00,53.4631,-2.2913,Old Trafford,10.47,GBP,31.18
London,UberXL,completed,2023-12-17 22:14:00,2023-12-17 22:41:00,51.5033,-0.1194,London Eye,2023-12-17 22:53:00,51.5194,-0.127,British Museum,10.48,GBP,31.2
Delhi,UberSelect,completed,2023-09-03 08:20:00,2023-09-03 08:49:00,28.6129,77.2295,India Gate,2023-09-03 08:59:00,28.6315,77.2167,Connaught Place (CP),15.46,INR,523.8
Los Angeles,UberComfort,rider_canceled,2023-11-13 18:37:00,2023-11-13 18:57:00,33.9416,-118.4085,LAX – Terminal 4,2023-11-13 19:20:00,34.0094,-118.4973,Santa Monica Pier,10.35,USD,29.73
New York,UberXL,completed,2023-03-25 14:27:00,2023-03-25 14:29:00,40.7506,-73.9935,Penn Station,2023-03-25 14:47:00,40.758,-73.9855,Times Square,10.09,USD,24.18
San Francisco,UberPool,completed,2023-02-17 11:58:00,2023-02-17 12:02:00,37.784,-122.4075,Cable Car Turnaround (Powell & Market),2023-02-17 12:55:00,37.7726,-122.4604,Conservatory of Flowers,14.96,USD,33.92
Los Angeles,UberX,completed,2023-11-04 05:13:00,2023-11-04 05:17:00,34.043,-118.2673,Crypto.com Arena,2023-11-04 06:03:00,34.0562,-118.2365,Union Station,11.86,USD,27.72
San Francisco,UberBlack,driver_canceled,2023-06-14 08:45:00,2023-06-14 09:08:00,37.7715,-122.4687,de Young Museum,2023-06-14 09:22:00,37.7544,-122.4477,Twin Peaks,17.76,USD,45.3
Delhi,UberSUV,unfulfilled,2023-11-13 11:27:00,2023-11-13 11:51:00,28.5245,77.1855,Qutub Minar,2023-11-13 12:17:00,28.6127,77.2773,Akshardham Temple,5.79,INR,20.16
San Francisco,UberX,rider_canceled,2023-09-17 23:06:00,2023-09-17 23:18:00,37.7715,-122.4687,de Young Museum,2023-09-18 00:16:00,37.8008,-122.4098,North Beach (Little Italy),8.66,USD,26.19
Mumbai,UberPool,completed,2023-03-13 10:34:00,2023-03-13 10:48:00,19.0169,72.8258,Bandra–Worli Sea Link (Worli end),2023-03-13 11:25:00,19.1076,72.8267,Juhu Beach,14.12,INR,483.6
New York,UberXL,driver_canceled,2023-09-17 17:49:00,2023-09-17 17:55:00,40.7127,-74.0134,One World Trade Center,2023-09-17 18:13:00,40.7061,-73.9969,Brooklyn Bridge (Manhattan side),7.88,USD,24.55
San Francisco,UberX,completed,2023-10-13 09:37:00,2023-10-13 09:48:00,37.8021,-122.4188,Lombard Street,2023-10-13 10:24:00,37.7726,-122.4604,Conservatory of Flowers,17.78,USD,39.56
London,UberXL,rider_canceled,2023-12-15 06:18:00,2023-12-15 06:44:00,51.5136,-0.159,Hyde Park - Speaker's Corner,2023-12-15 07:03:00,51.5014,-0.1419,Buckingham Palace,19.95,GBP,49.9
San Francisco,UberX,rider_canceled,2023-08-07 23:33:00,2023-08-07 23:37:00,37.81972,-122.47861,Golden Gate Bridge,2023-08-08 00:15:00,37.7989,-122.4662,The Presidio,13.54,USD,36.43
San Francisco,UberSelect,completed,2023-11-19 05:47:00,2023-11-19 06:17:00,37.7561,-122.473,16th Avenue Tiled Steps,2023-11-19 06:48:00,37.808,-122.4177,Fisherman's Wharf,15.99,USD,35.98
Los Angeles,UberPet,completed,2023-06-21 18:53:00,2023-06-21 19:08:00,34.0562,-118.2365,Union Station,2023-06-21 19:27:00,33.9416,-118.4085,LAX – Terminal 4,4.84,USD,13.68
Singapore,UberX,rider_canceled,2023-08-04 20:24:00,2023-08-04 20:30:00,1.3048,103.8318,Orchard Road (ION Orchard),2023-08-04 21:02:00,1.3564,103.9885,Changi Airport T3,8.61,SGD,26.08
Los Angeles,UberPet,completed,2023-09-18 12:58:00,2023-09-18 13:10:00,34.0718,-118.3571,The Grove,2023-09-18 13:42:00,33.9416,-118.4085,LAX – Terminal 4,18.09,USD,40.18
Bangalore,UberX,completed,2023-03-27 15:26:00,2023-03-27 15:43:00,12.9763,77.5929,Cubbon Park,2023-03-27 16:25:00,12.9779,77.5725,Kempegowda Bus Station (Majestic),19.48,INR,644.4
Delhi,UberX,completed,2023-06-01 04:40:00,2023-06-01 04:58:00,28.6129,77.2295,India Gate,2023-06-01 05:46:00,28.6315,77.2167,Connaught Place (CP),16.46,INR,553.8
New York,UberComfort,completed,2023-07-17 14:53:00,2023-07-17 14:56:00,40.7484,-73.9857,Empire State Building,2023-07-17 15:21:00,40.7506,-73.9935,Penn Station,12.18,USD,28.36
Sydney,UberSelect,completed,2023-04-01 09:36:00,2023-04-01 10:03:00,-33.871,151.1986,Darling Harbour,2023-04-01 11:02:00,-33.843,151.2413,Taronga Zoo,18.12,AUD,44.26
San Francisco,UberPet,completed,2023-09-09 11:53:00,2023-09-09 12:12:00,37.8024,-122.4058,Coit Tower,2023-09-09 13:05:00,37.8014,-122.3977,Exploratorium (Pier 15),18.45,USD,40.9
Sydney,UberX,completed,2023-12-28 17:19:00,2023-12-28 17:37:00,-33.8523,151.2108,Sydney Harbour Bridge Pylon Lookout,2023-12-28 18:10:00,-33.871,151.1986,Darling Harbour,9.36,AUD,24.99
Sydney,UberBlack,completed,2023-12-15 17:35:00,2023-12-15 17:45:00,-33.871,151.1986,Darling Harbour,2023-12-15 17:57:00,-33.8523,151.2108,Sydney Harbour Bridge Pylon Lookout,17.71,AUD,43.36
San Francisco,UberPet,unfulfilled,2023-06-07 00:46:00,2023-06-07 01:08:00,37.7989,-122.4662,The Presidio,2023-06-07 01:59:00,37.7694,-122.4862,Golden Gate Park,5.2,USD,18.92
London,UberSelect,driver_canceled,2024-05-18 06:22:00,2024-05-18 06:38:00,51.50806,-0.07611,Tower of London,2024-05-18 06:45:00,51.5308,-0.1238,King's Cross Station,12.34,GBP,35.65
Mumbai,UberBlack,completed,2024-11-13 10:11:00,2024-11-13 10:33:00,18.9543,72.812,Marine Drive (Girgaum Chowpatty),2024-11-13 11:14:00,19.1076,72.8267,Juhu Beach,7.28,INR,278.4
London,UberX,completed,2024-03-20 09:35:00,2024-03-20 09:50:00,51.50806,-0.07611,Tower of London,2024-03-20 10:36:00,51.5136,-0.159,Hyde Park - Speaker's Corner,16.63,GBP,46.57
San Francisco,UberSelect,driver_canceled,2024-12-12 18:44:00,2024-12-12 19:04:00,37.8014,-122.3977,Exploratorium (Pier 15),2024-12-12 19:24:00,37.7802,-122.416,Asian Art Museum,9.84,USD,30.15
San Francisco,UberXL,completed,2024-07-09 12:50:00,2024-07-09 13:20:00,37.7699,-122.4661,California Academy of Sciences,2024-07-09 14:12:00,37.7802,-122.416,Asian Art Museum,2.58,USD,9.16
San Francisco,UberPool,completed,2024-05-05 15:05:00,2024-05-05 15:23:00,37.784,-122.4075,Cable Car Turnaround (Powell & Market),2024-05-05 15:49:00,37.7989,-122.4662,The Presidio,10.56,USD,25.12
Los Angeles,UberX,completed,2024-03-14 19:06:00,2024-03-14 19:22:00,34.0718,-118.3571,The Grove,2024-03-14 20:11:00,34.1184,-118.3004,Griffith Observatory,19.49,USD,42.98
San Francisco,UberPet,completed,2024-05-28 08:18:00,2024-05-28 08:20:00,37.784,-122.4075,Cable Car Turnaround (Powell & Market),2024-05-28 08:40:00,37.7561,-122.473,16th Avenue Tiled Steps,13.12,USD,30.24
San Francisco,UberBlack,completed,2024-11-15 05:15:00,2024-11-15 05:34:00,37.8058,-122.4228,Ghirardelli Square,2024-11-15 06:17:00,37.7544,-122.4477,Twin Peaks,5.26,USD,14.52
New York,UberPet,unfulfilled,2024-07-10 21:18:00,2024-07-10 21:39:00,40.7506,-73.9935,Penn Station,2024-07-10 22:23:00,40.7587,-73.9787,Rockefeller Center,15.08,USD,41.68
Delhi,UberX,rider_canceled,2024-02-15 07:44:00,2024-02-15 07:50:00,28.6127,77.2773,Akshardham Temple,2024-02-15 07:59:00,28.5245,77.1855,Qutub Minar,11.34,INR,33.45
Mumbai,UberX,completed,2024-01-28 07:14:00,2024-01-28 07:31:00,19.0965,72.8745,Mumbai Airport T2,2024-01-28 08:26:00,19.0169,72.83,Siddhivinayak Temple,14.01,INR,480.3
San Francisco,UberSUV,completed,2024-04-13 00:07:00,2024-04-13 00:15:00,37.7699,-122.4661,California Academy of Sciences,2024-04-13 00:53:00,37.8087,-122.4098,Pier 39,16.61,USD,37.22
London,UberSelect,completed,2024-08-01 19:11:00,2024-08-01 19:39:00,51.5194,-0.127,British Museum,2024-08-01 19:53:00,51.5007,-0.1246,Big Ben (Elizabeth Tower),6.39,GBP,20.98
Mumbai,UberSelect,completed,2024-04-06 09:41:00,2024-04-06 10:11:00,19.0169,72.83,Siddhivinayak Temple,2024-04-06 10:40:00,19.1076,72.8267,Juhu Beach,4.83,INR,204.9
Sydney,UberPool,completed,2024-09-20 18:06:00,2024-09-20 18:23:00,-33.8908,151.2743,Bondi Beach,2024-09-20 18:39:00,-33.8523,151.2108,Sydney Harbour Bridge Pylon Lookout,18.53,AUD,45.17
San Francisco,UberPet,rider_canceled,2024-12-15 00:47:00,2024-12-15 00:59:00,37.7802,-122.512,Land's End Lookout,2024-12-15 01:24:00,37.8058,-122.4228,Ghirardelli Square,12.48,USD,35.96
Mumbai,UberBlack,completed,2024-05-24 15:18:00,2024-05-24 15:23:00,18.9218,72.8347,Gateway of India,2024-05-24 15:42:00,18.9543,72.812,Marine Drive (Girgaum Chowpatty),3.32,INR,159.6
Delhi,UberXL,completed,2024-07-06 23:32:00,2024-07-06 23:58:00,28.5245,77.1855,Qutub Minar,2024-07-07 00:10:00,28.5494,77.2001,Hauz Khas Village,11.31,INR,399.3
New York,UberXL,completed,2024-01-16 19:34:00,2024-01-16 19:48:00,40.7127,-74.0134,One World Trade Center,2024-01-16 20:31:00,40.7527,-73.9772,Grand Central Terminal,17.83,USD,39.66
San Francisco,UberSUV,completed,2024-06-24 07:52:00,2024-06-24 08:19:00,37.8058,-122.4228,Ghirardelli Square,2024-06-24 08:31:00,37.7715,-122.4687,de Young Museum,9.18,USD,22.36
San Francisco,UberPet,completed,2024-01-13 05:07:00,2024-01-13 05:21:00,37.7694,-122.4862,Golden Gate Park,2024-01-13 06:20:00,37.8024,-122.4058,Coit Tower,3.22,USD,10.44
Singapore,UberComfort,completed,2024-01-10 19:07:00,2024-01-10 19:11:00,1.3564,103.9885,Changi Airport T3,2024-01-10 20:05:00,1.2992,103.8556,Bugis Junction,7.21,SGD,16.58
New York,UberComfort,driver_canceled,2024-04-09 17:39:00,2024-04-09 17:50:00,40.7127,-74.0134,One World Trade Center,2024-04-09 18:11:00,40.7587,-73.9787,Rockefeller Center,10.38,USD,31.34
New York,UberPet,completed,2024-04-09 07:17:00,2024-04-09 07:34:00,40.7506,-73.9935,Penn Station,2024-04-09 08:16:00,40.758,-73.9855,Times Square,9.06,USD,22.12
London,UberSUV,completed,2024-09-18 00:46:00,2024-09-18 01:04:00,51.50806,-0.07611,Tower of London,2024-09-18 01:21:00,51.5014,-0.1419,Buckingham Palace,16.16,GBP,45.4
Manchester,UberXL,completed,2024-03-05 22:26:00,2024-03-05 22:30:00,53.4856,-2.2449,Manchester Cathedral,2024-03-05 22:50:00,53.4687,-2.3476,The Trafford Centre,11.88,GBP,34.7
Singapore,UberSelect,completed,2024-09-22 01:46:00,2024-09-22 02:07:00,1.3564,103.9885,Changi Airport T3,2024-09-22 02:47:00,1.2494,103.8303,Sentosa Beach Station,7.09,SGD,16.36
Mumbai,UberComfort,completed,2024-06-22 04:07:00,2024-06-22 04:30:00,19.1076,72.8267,Juhu Beach,2024-06-22 04:51:00,19.0169,72.8258,Bandra–Worli Sea Link (Worli end),10.88,INR,386.4
Delhi,UberXL,completed,2024-11-20 20:09:00,2024-11-20 20:38:00,28.6127,77.2773,Akshardham Temple,2024-11-20 21:25:00,28.6562,77.241,Red Fort (Lal Qila),17.54,INR,586.2
Delhi,UberSelect,completed,2024-04-02 04:39:00,2024-04-02 04:41:00,28.6315,77.2167,Connaught Place (CP),2024-04-02 04:56:00,28.6562,77.241,Red Fort (Lal Qila),15.39,INR,521.7
San Francisco,UberBlack,driver_canceled,2024-07-23 15:08:00,2024-07-23 15:29:00,37.8008,-122.4098,North Beach (Little Italy),2024-07-23 15:56:00,37.8014,-122.3977,Exploratorium (Pier 15),5.77,USD,21.19
San Francisco,UberBlack,rider_canceled,2024-05-02 21:49:00,2024-05-02 21:59:00,37.8014,-122.3977,Exploratorium (Pier 15),2024-05-02 22:42:00,37.7802,-122.416,Asian Art Museum,7.88,USD,25.84
San Francisco,UberComfort,completed,2024-03-10 03:31:00,2024-03-10 03:45:00,37.7648,-122.4223,Clarion Alley (Mission District),2024-03-10 04:45:00,37.7857,-122.4011,SFMOMA,2.57,USD,9.14
Los Angeles,UberPet,completed,2024-03-25 04:53:00,2024-03-25 05:07:00,34.1184,-118.3004,Griffith Observatory,2024-03-25 05:27:00,33.9416,-118.4085,LAX – Terminal 4,5.94,USD,15.88
San Francisco,UberSUV,completed,2024-02-25 11:44:00,2024-02-25 12:07:00,37.808,-122.4177,Fisherman's Wharf,2024-02-25 12:41:00,37.8014,-122.3977,Exploratorium (Pier 15),5.69,USD,15.38
Mumbai,UberPool,unfulfilled,2024-12-24 12:32:00,2024-12-24 12:34:00,18.9543,72.812,Marine Drive (Girgaum Chowpatty),2024-12-24 13:16:00,19.0169,72.83,Siddhivinayak Temple,17.05,INR,46.01
Bangalore,UberXL,completed,2024-06-16 15:38:00,2024-06-16 15:56:00,12.9758,77.6047,MG Road Metro Station,2024-06-16 16:42:00,13.0034,77.589,Bangalore Palace,16.13,INR,543.9
Singapore,UberComfort,completed,2024-05-27 01:00:00,2024-05-27 01:11:00,1.286833,103.854528,Merlion Park,2024-05-27 01:46:00,1.2906,103.8465,Clarke Quay,16.8,SGD,33.84
Los Angeles,UberComfort,driver_canceled,2024-04-09 07:25:00,2024-04-09 07:38:00,34.1184,-118.3004,Griffith Observatory,2024-04-09 07:43:00,34.0094,-118.4973,Santa Monica Pier,3.26,USD,15.67
New York,UberComfort,rider_canceled,2024-07-16 23:21:00,2024-07-16 23:39:00,40.7061,-73.9969,Brooklyn Bridge (Manhattan side),2024-07-16 23:46:00,40.7527,-73.9772,Grand Central Terminal,18.3,USD,48.76
New York,UberBlack,completed,2024-10-10 03:12:00,2024-10-10 03:22:00,40.7484,-73.9857,Empire State Building,2024-10-10 04:18:00,40.7506,-73.9935,Penn Station,6.06,USD,16.12
Mumbai,UberX,completed,2024-04-22 01:02:00,2024-04-22 01:19:00,18.9218,72.8347,Gateway of India,2024-04-22 01:42:00,18.9543,72.812,Marine Drive (Girgaum Chowpatty),6.85,INR,265.5
Mumbai,UberBlack,completed,2024-06-12 06:32:00,2024-06-12 06:55:00,19.0965,72.8745,Mumbai Airport T2,2024-06-12 07:44:00,18.9218,72.8347,Gateway of India,9.38,INR,341.4
Singapore,UberSelect,completed,2024-08-26 20:04:00,2024-08-26 20:13:00,1.2494,103.8303,Sentosa Beach Station,2024-08-26 20:23:00,1.2906,103.8465,Clarke Quay,7.3,SGD,16.74
Singapore,UberSelect,rider_canceled,2024-10-25 09:39:00,2024-10-25 09:47:00,1.2816,103.8636,Gardens by the Bay,2024-10-25 10:42:00,1.286833,103.854528,Merlion Park,14.88,SGD,41.24
Los Angeles,UberBlack,completed,2024-11-01 06:14:00,2024-11-01 06:24:00,34.0562,-118.2365,Union Station,2024-11-01 06:34:00,34.1341,-118.3215,Hollywood Sign,11.71,USD,27.42
Singapore,UberSelect,completed,2024-09-16 17:29:00,2024-09-16 17:58:00,1.286833,103.854528,Merlion Park,2024-09-16 18:29:00,1.3048,103.8318,Orchard Road (ION Orchard),10.26,SGD,22.07
London,UberPool,rider_canceled,2024-10-21 07:45:00,2024-10-21 07:59:00,51.5136,-0.159,Hyde Park - Speaker's Corner,2024-10-21 08:53:00,51.5194,-0.127,British Museum,8.27,GBP,26.69
Sydney,UberPet,driver_canceled,2024-10-24 20:04:00,2024-10-24 20:14:00,-33.8908,151.2743,Bondi Beach,2024-10-24 20:50:00,-33.873235,151.206323,Sydney Town Hall,16.47,AUD,44.73
Bangalore,UberX,completed,2024-12-23 01:04:00,2024-12-23 01:30:00,12.9507,77.5848,Lalbagh Botanical Garden,2024-12-23 01:43:00,13.0034,77.589,Bangalore Palace,13.42,INR,462.6
San Francisco,UberBlack,completed,2024-03-18 11:25:00,2024-03-18 11:36:00,37.7694,-122.4862,Golden Gate Park,2024-03-18 12:28:00,37.8339,-122.4993,Hawk Hill Park,12.86,USD,29.72
New York,UberX,completed,2024-04-09 23:15:00,2024-04-09 23:45:00,40.7484,-73.9857,Empire State Building,2024-04-10 00:26:00,40.7061,-73.9969,Brooklyn Bridge (Manhattan side),8.7,USD,21.4
Sydney,UberSUV,completed,2024-04-16 01:45:00,2024-04-16 02:11:00,-33.871,151.1986,Darling Harbour,2024-04-16 02:55:00,-33.883,151.207,Central Station,11.18,AUD,29.0
San Francisco,UberPet,completed,2024-05-27 08:50:00,2024-05-27 08:57:00,37.7955,-122.3937,Ferry Building Marketplace,2024-05-27 09:13:00,37.7699,-122.4661,California Academy of Sciences,4.95,USD,13.9
San Francisco,UberPool,rider_canceled,2024-12-26 23:04:00,2024-12-26 23:31:00,37.784,-122.4075,Cable Car Turnaround (Powell & Market),2024-12-26 23:40:00,37.7596,-122.4269,Mission Dolores Park,8.15,USD,26.43
Manchester,UberSUV,completed,2024-12-26 11:21:00,2024-12-26 11:51:00,53.4856,-2.2449,Manchester Cathedral,2024-12-26 12:46:00,53.477,-2.2524,Science and Industry Museum,10.75,GBP,31.88
London,UberXL,completed,2024-12-04 13:47:00,2024-12-04 14:07:00,51.50806,-0.07611,Tower of London,2024-12-04 14:58:00,51.5308,-0.1238,King's Cross Station,3.82,GBP,14.55
San Francisco,UberComfort,completed,2024-11-26 01:41:00,2024-11-26 01:44:00,37.8087,-122.4098,Pier 39,2024-11-26 02:05:00,37.8024,-122.4058,Coit Tower,17.53,USD,39.06
San Francisco,UberSelect,completed,2024-03-11 16:40:00,2024-03-11 16:50:00,37.8021,-122.4188,Lombard Street,2024-03-11 17:47:00,37.8086,-122.4316,Wave Organ,16.04,USD,36.08
New York,UberPool,completed,2024-06-07 22:28:00,2024-06-07 22:31:00,40.774,-73.97,Central Park - Bethesda Terrace,2024-06-07 22:37:00,40.7506,-73.9935,Penn Station,13.83,USD,31.66
Mumbai,UberPet,completed,2024-07-21 23:54:00,2024-07-22 00:07:00,19.0169,72.8258,Bandra–Worli Sea Link (Worli end),2024-07-22 00:29:00,18.9543,72.812,Marine Drive (Girgaum Chowpatty),17.6,INR,588.0
New York,UberPet,rider_canceled,2024-08-19 11:39:00,2024-08-19 12:01:00,40.7587,-73.9787,Rockefeller Center,2024-08-19 12:15:00,40.7527,-73.9772,Grand Central Terminal,6.38,USD,22.54
San Francisco,UberX,completed,2024-04-16 02:47:00,2024-04-16 02:58:00,37.784,-122.4075,Cable Car Turnaround (Powell & Market),2024-04-16 03:14:00,37.8014,-122.3977,Exploratorium (Pier 15),14.01,USD,32.02
San Francisco,UberPet,driver_canceled,2024-07-14 21:44:00,2024-07-14 21:56:00,37.7989,-122.4662,The Presidio,2024-07-14 22:02:00,37.8014,-122.3977,Exploratorium (Pier 15),4.33,USD,18.03
Los Angeles,UberX,completed,2024-01-20 06:40:00,2024-01-20 06:46:00,34.0562,-118.2365,Union Station,2024-01-20 07:06:00,34.043,-118.2673,Crypto.com Arena,10.11,USD,24.22
San Francisco,UberSUV,completed,2024-08-02 13:46:00,2024-08-02 13:50:00,37.7561,-122.473,16th Avenue Tiled Steps,2024-08-02 14:35:00,37.7901,-122.4058,Chinatown Dragon Gate,10.31,USD,24.62
San Francisco,UberComfort,completed,2024-08-10 11:39:00,2024-08-10 11:55:00,37.7544,-122.4477,Twin Peaks,2024-08-10 12:29:00,37.7764,-122.4346,Painted Ladies (Alamo Square),8.75,USD,21.5
Los Angeles,UberBlack,completed,2024-12-23 12:24:00,2024-12-23 12:30:00,34.0094,-118.4973,Santa Monica Pier,2024-12-23 12:45:00,33.9416,-118.4085,LAX – Terminal 4,16.11,USD,36.22
Delhi,UberPet,completed,2024-08-07 18:46:00,2024-08-07 19:04:00,28.5494,77.2001,Hauz Khas Village,2024-08-07 19:30:00,28.5562,77.1,IGI Airport T3,15.77,INR,533.1
San Francisco,UberSelect,completed,2024-08-19 17:45:00,2024-08-19 17:58:00,37.8058,-122.4228,Ghirardelli Square,2024-08-19 18:37:00,37.7764,-122.4346,Painted Ladies (Alamo Square),18.28,USD,40.56
Singapore,UberBlack,completed,2024-04-07 03:56:00,2024-04-07 04:21:00,1.3564,103.9885,Changi Airport T3,2024-04-07 04:34:00,1.2992,103.8556,Bugis Junction,15.83,SGD,32.09
Los Angeles,UberXL,completed,2024-05-27 19:47:00,2024-05-27 20:02:00,34.0718,-118.3571,The Grove,2024-05-27 20:48:00,34.0562,-118.2365,Union Station,14.27,USD,32.54
San Francisco,UberPet,completed,2024-07-07 23:57:00,2024-07-08 00:23:00,37.7802,-122.416,Asian Art Museum,2024-07-08 01:13:00,37.7857,-122.4011,SFMOMA,19.91,USD,43.82
San Francisco,UberPet,completed,2024-04-26 23:55:00,2024-04-27 00:07:00,37.8087,-122.4098,Pier 39,2024-04-27 00:58:00,37.8024,-122.4058,Coit Tower,5.27,USD,14.54
Delhi,UberPool,driver_canceled,2024-01-25 15:33:00,2024-01-25 15:58:00,28.6562,77.241,Red Fort (Lal Qila),2024-01-25 16:46:00,28.5494,77.2001,Hauz Khas Village,14.43,INR,40.25
San Francisco,UberXL,completed,2024-03-07 20:12:00,2024-03-07 20:31:00,37.8087,-122.4098,Pier 39,2024-03-07 20:47:00,37.7726,-122.4604,Conservatory of Flowers,9.51,USD,23.02
San Francisco,UberXL,completed,2024-07-01 04:28:00,2024-07-01 04:46:00,37.7857,-122.4011,SFMOMA,2024-07-01 05:38:00,37.7596,-122.4269,Mission Dolores Park,12.28,USD,28.56
Sydney,UberComfort,completed,2024-08-22 20:54:00,2024-08-22 21:22:00,-33.8568,151.2153,Sydney Opera House,2024-08-22 21:47:00,-33.873235,151.206323,Sydney Town Hall,14.82,AUD,37.0
San Francisco,UberSelect,rider_canceled,2024-07-02 09:52:00,2024-07-02 10:02:00,37.7802,-122.416,Asian Art Museum,2024-07-02 10:43:00,37.8086,-122.4316,Wave Organ,18.85,USD,49.97
New York,UberSelect,completed,2024-08-15 22:09:00,2024-08-15 22:24:00,40.7127,-74.0134,One World Trade Center,2024-08-15 22:51:00,40.7061,-73.9969,Brooklyn Bridge (Manhattan side),2.55,USD,9.1
San Francisco,UberSelect,rider_canceled,2024-03-13 08:53:00,2024-03-13 09:03:00,37.8058,-122.4228,Ghirardelli Square,2024-03-13 09:41:00,37.7802,-122.416,Asian Art Museum,17.74,USD,47.53
San Francisco,UberBlack,completed,2024-12-14 11:20:00,2024-12-14 11:26:00,37.8339,-122.4993,Hawk Hill Park,2024-12-14 11:32:00,37.7648,-122.4223,Clarion Alley (Mission District),19.11,USD,42.22
Los Angeles,UberXL,completed,2024-08-03 12:36:00,2024-08-03 12:48:00,33.9416,-118.4085,LAX – Terminal 4,2024-08-03 13:15:00,34.0094,-118.4973,Santa Monica Pier,6.95,USD,17.9
San Francisco,UberPet,completed,2024-10-27 14:54:00,2024-10-27 15:07:00,37.81972,-122.47861,Golden Gate Bridge,2024-10-27 15:16:00,37.808,-122.4177,Fisherman's Wharf,3.41,USD,10.82
San Francisco,UberXL,completed,2024-05-14 15:35:00,2024-05-14 15:42:00,37.7857,-122.4011,SFMOMA,2024-05-14 16:22:00,37.7715,-122.4687,de Young Museum,10.24,USD,24.48
San Francisco,UberXL,completed,2024-05-13 12:07:00,2024-05-13 12:15:00,37.8024,-122.4483,Palace of Fine Arts,2024-05-13 12:57:00,37.8058,-122.4228,Ghirardelli Square,6.67,USD,17.34
San Francisco,UberPet,completed,2024-07-28 16:27:00,2024-07-28 16:36:00,37.7544,-122.4477,Twin Peaks,2024-07-28 16:54:00,37.8058,-122.4228,Ghirardelli Square,9.8,USD,23.6
